TransportType    LoadFactor                  WorkLoad                  MsgSizeRange  SizeCntPercent  BytesPercent   UnschedBytes   MeanStretch   MedianStretch 99PercentStretch
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     50412      0.002150     0.000209      10000     NA      NA     19.276062
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     54613      0.002175     0.000232      10000     11.767534      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     54613      0.002175     0.000232      10000     NA      10.950693     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     54613      0.002175     0.000232      10000     NA      NA     21.174942
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     59578      0.002175     0.000253      10000     12.175748      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     59578      0.002175     0.000253      10000     NA      11.958045     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     59578      0.002175     0.000253      10000     NA      NA     19.700188
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     65536      0.001975     0.000230      10000     12.269217      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     65536      0.001975     0.000230      10000     NA      11.834570     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     65536      0.001975     0.000230      10000     NA      NA     22.602564
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     72818      0.011200     0.007987      10000     13.239507      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     72818      0.011200     0.007987      10000     NA      12.959259     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     72818      0.011200     0.007987      10000     NA      NA     23.934587
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     81920      0.010450     0.007791      10000     13.686798      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     81920      0.010450     0.007791      10000     NA      13.269966     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     81920      0.010450     0.007791      10000     NA      NA     24.074037
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     93623      0.010725     0.009335      10000     14.251900      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     93623      0.010725     0.009335      10000     NA      14.073938     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     93623      0.010725     0.009335      10000     NA      NA     25.932474
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     100825      0.004875     0.002150      10000     15.020376      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     100825      0.004875     0.002150      10000     NA      14.409798     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     100825      0.004875     0.002150      10000     NA      NA     27.998536
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     119156      0.010525     0.011278      10000     16.016916      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     119156      0.010525     0.011278      10000     NA      15.633318     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     119156      0.010525     0.011278      10000     NA      NA     28.830815
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     137971      0.007125     0.006035      10000     17.036683      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     137971      0.007125     0.006035      10000     NA      16.858772     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     137971      0.007125     0.006035      10000     NA      NA     33.193041
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     163840      0.003500     0.001700      10000     18.734106      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     163840      0.003500     0.001700      10000     NA      18.451879     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     163840      0.003500     0.001700      10000     NA      NA     38.473987
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     187246      0.002275     0.000840      10000     18.676567      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     187246      0.002275     0.000840      10000     NA      17.907522     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     187246      0.002275     0.000840      10000     NA      NA     39.350849
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     201649      0.001025     0.000190      10000     18.281811      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     201649      0.001025     0.000190      10000     NA      18.269131     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     201649      0.001025     0.000190      10000     NA      NA     42.998914
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     262144      0.003075     0.002029      10000     18.851485      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     262144      0.003075     0.002029      10000     NA      18.362492     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     262144      0.003075     0.002029      10000     NA      NA     36.501676
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     308405      0.000300     0.000023      10000     19.519325      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     308405      0.000300     0.000023      10000     NA      19.380367     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     308405      0.000300     0.000023      10000     NA      NA     29.338405
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     403298      0.000300     0.000030      10000     14.360992      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     403298      0.000300     0.000030      10000     NA      15.472991     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     403298      0.000300     0.000030      10000     NA      NA     25.383577
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     524288      0.000175     0.000013      10000     19.521947      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     524288      0.000175     0.000013      10000     NA      19.884625     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     524288      0.000175     0.000013      10000     NA      NA     23.490861
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     1071908      0.001125     0.000873      10000     12.342995      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     1071908      0.001125     0.000873      10000     NA      12.019243     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     1071908      0.001125     0.000873      10000     NA      NA     24.447004
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     3529904      0.000700     0.001063      10000     5.307125      NA     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     3529904      0.000700     0.001063      10000     NA      4.611114     NA
    SRPT-Oracle     0.8       GOOGLE_SEARCH_RPC     3529904      0.000700     0.001063      10000     NA      NA     10.852425
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     130      1.052128     0.001513      10000     1.000019      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     130      1.052128     0.001513      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     130      1.052128     0.001513      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     227      0.971146     0.002140      10000     1.000020      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     227      0.971146     0.002140      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     227      0.971146     0.002140      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     248      1.047488     0.002806      10000     1.000018      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     248      1.047488     0.002806      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     248      1.047488     0.002806      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     271      1.034835     0.002921      10000     1.000032      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     271      1.034835     0.002921      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     271      1.034835     0.002921      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     297      1.005099     0.002932      10000     1.000034      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     297      1.005099     0.002932      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     297      1.005099     0.002932      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     303      0.963554     0.002818      10000     1.000069      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     303      0.963554     0.002818      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     303      0.963554     0.002818      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     308      1.681844     0.008667      10000     1.000066      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     308      1.681844     0.008667      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     308      1.681844     0.008667      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     310      0.854524     0.002257      10000     1.000120      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     310      0.854524     0.002257      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     310      0.854524     0.002257      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     313      0.874559     0.002382      10000     1.000076      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     313      0.874559     0.002382      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     313      0.874559     0.002382      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     315      0.858320     0.002305      10000     1.000128      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     315      0.858320     0.002305      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     315      0.858320     0.002305      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     318      0.857688     0.002319      10000     1.000124      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     318      0.857688     0.002319      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     318      0.857688     0.002319      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     321      0.844402     0.002264      10000     1.000126      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     321      0.844402     0.002264      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     321      0.844402     0.002264      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     326      1.721702     0.009490      10000     1.000062      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     326      1.721702     0.009490      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     326      1.721702     0.009490      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     331      0.655023     0.001395      10000     1.000114      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     331      0.655023     0.001395      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     331      0.655023     0.001395      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     335      0.661349     0.001435      10000     1.000157      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     335      0.661349     0.001435      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     335      0.661349     0.001435      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     345      1.293174     0.005584      10000     1.000137      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     345      1.293174     0.005584      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     345      1.293174     0.005584      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     350      0.637308     0.001379      10000     1.000143      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     350      0.637308     0.001379      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     350      0.637308     0.001379      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     360      1.343788     0.006235      10000     1.000180      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     360      1.343788     0.006235      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     360      1.343788     0.006235      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     371      1.316583     0.006124      10000     1.000103      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     371      1.316583     0.006124      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     371      1.316583     0.006124      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     376      0.670629     0.001616      10000     1.000161      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     376      0.670629     0.001616      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     376      0.670629     0.001616      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     395      0.810237     0.002419      10000     1.000184      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     395      0.810237     0.002419      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     395      0.810237     0.002419      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     420      0.989493     0.003772      10000     1.000128      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     420      0.989493     0.003772      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     420      0.989493     0.003772      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     435      1.026399     0.004228      10000     1.000155      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     435      1.026399     0.004228      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     435      1.026399     0.004228      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     452      1.227166     0.006218      10000     1.000174      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     452      1.227166     0.006218      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     452      1.227166     0.006218      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     463      0.819727     0.002845      10000     1.000194      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     463      0.819727     0.002845      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     463      0.819727     0.002845      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     480      1.220839     0.006466      10000     1.000220      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     480      1.220839     0.006466      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     480      1.220839     0.006466      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     491      1.935333     0.016739      10000     1.000218      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     491      1.935333     0.016739      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     491      1.935333     0.016739      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     502      1.965912     0.017596      10000     1.000198      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     502      1.965912     0.017596      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     502      1.965912     0.017596      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     513      1.953680     0.017697      10000     1.000271      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     513      1.953680     0.017697      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     513      1.953680     0.017697      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     525      1.989742     0.018718      10000     1.000290      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     525      1.989742     0.018718      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     525      1.989742     0.018718      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     537      1.912768     0.017632      10000     1.000241      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     537      1.912768     0.017632      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     537      1.912768     0.017632      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     549      1.937653     0.018437      10000     1.000292      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     549      1.937653     0.018437      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     549      1.937653     0.018437      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     561      1.926475     0.018564      10000     1.000294      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     561      1.926475     0.018564      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     561      1.926475     0.018564      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     574      1.985103     0.020101      10000     1.000257      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     574      1.985103     0.020101      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     574      1.985103     0.020101      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     587      1.954102     0.019856      10000     1.000275      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     587      1.954102     0.019856      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     587      1.954102     0.019856      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     600      1.944823     0.020042      10000     1.000397      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     600      1.944823     0.020042      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     600      1.944823     0.020042      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     607      0.570667     0.001743      10000     1.000451      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     607      0.570667     0.001743      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     607      0.570667     0.001743      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     615      0.578048     0.001809      10000     1.000275      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     615      0.578048     0.001809      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     615      0.578048     0.001809      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     630      1.164110     0.007455      10000     1.000419      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     630      1.164110     0.007455      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     630      1.164110     0.007455      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     646      1.142177     0.007330      10000     1.000235      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     646      1.142177     0.007330      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     646      1.142177     0.007330      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     662      1.170648     0.007867      10000     1.000236      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     662      1.170648     0.007867      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     662      1.170648     0.007867      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     671      0.561810     0.001843      10000     1.000471      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     671      0.561810     0.001843      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     671      0.561810     0.001843      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     685      0.927070     0.005086      10000     1.000275      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     685      0.927070     0.005086      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     685      0.927070     0.005086      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     702      1.056978     0.006736      10000     1.000371      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     702      1.056978     0.006736      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     702      1.056978     0.006736      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     719      1.050862     0.006802      10000     1.000555      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     719      1.050862     0.006802      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     719      1.050862     0.006802      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     737      1.059720     0.007071      10000     1.000272      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     737      1.059720     0.007071      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     737      1.059720     0.007071      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     762      0.974309     0.006132      10000     1.000425      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     762      0.974309     0.006132      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     762      0.974309     0.006132      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     787      0.982323     0.006419      10000     1.000410      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     787      0.982323     0.006419      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     787      0.982323     0.006419      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     825      0.940145     0.006071      10000     1.000475      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     825      0.940145     0.006071      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     825      0.940145     0.006071      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     885      1.053393     0.008066      10000     1.000551      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     885      1.053393     0.008066      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     885      1.053393     0.008066      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     960      0.920322     0.006616      10000     1.000626      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     960      0.920322     0.006616      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     960      0.920322     0.006616      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1063      1.087557     0.010033      10000     1.000498      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1063      1.087557     0.010033      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1063      1.087557     0.010033      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1177      0.913362     0.007791      10000     1.000240      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1177      0.913362     0.007791      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1177      0.913362     0.007791      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1303      0.972833     0.009719      10000     1.000462      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1303      0.972833     0.009719      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1303      0.972833     0.009719      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1425      0.952377     0.010118      10000     1.000376      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1425      0.952377     0.010118      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1425      0.952377     0.010118      10000     NA      NA     1.000000
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1559      1.069210     0.014768      10000     1.000426      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1559      1.069210     0.014768      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1559      1.069210     0.014768      10000     NA      NA     1.008526
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1624      1.018385     0.014134      10000     1.000916      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1624      1.018385     0.014134      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1624      1.018385     0.014134      10000     NA      NA     1.026917
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1865      0.925383     0.012292      10000     1.000720      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1865      0.925383     0.012292      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     1865      0.925383     0.012292      10000     NA      NA     1.012572
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     2862      1.001303     0.019444      10000     1.001349      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     2862      1.001303     0.019444      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     2862      1.001303     0.019444      10000     NA      NA     1.037474
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     4582      1.035046     0.032927      10000     1.002772      NA     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     4582      1.035046     0.032927      10000     NA      1.000000     NA
    SRPT-Oracle     0.5      FACEBOOK_HADOOP_ALL     4582      1.035046     0.032927      10000     NA      NA     1.085177
